id,first_name,last_name,email,gender,CRM ID,Products,Postal Code,Profiling Consents,Comms. Consents,Loyalty Program,Loyalty Status
594,Ronnie,Sautter,rsauttergh@yelp.com,,37000-135,"[{2023-04-01,Telefonía,P-001,2025-03-31}",45634.0,True,0.0,False,
595,Jenelle,Doulden,jdouldengi@rakuten.co.jp,,36987-2394,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,1.0,False,
596,Ayn,Dyer,,Female,0220-9046,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,False,1.0,True,Platinum
597,Gunter,Ogers,gogersgk@sogou.com,Male,23155-217,"[{2024-24-01,Telefonía,P-001,4000-03-31}",,False,0.0,True,Bronze
598,Morganne,Jarley,mjarleygl@paginegialle.it,Female,54868-5392,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,1.0,False,
599,Carissa,Napthine,cnapthinegm@miibeian.gov.cn,,0049-0056,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",55694.0,False,1.0,True,Gold
600,Conn,Litel,,,51531-2825,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,1.0,False,
601,Mike,Jowsey,mjowseygo@deviantart.com,,53808-0617,"[{2024-24-01,Telefonía,P-001,4000-03-31}",,True,0.0,True,Bronze
602,Fanni,Swalwell,,Female,0135-0485,"[{2024-24-01,Telefonía,P-001,4000-03-31}",36490.0,True,0.0,True,Bronze
603,Katlin,Holyland,kholylandgq@accuweather.com,Female,51668-201,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,True,1.0,True,Silver
604,Chrissie,Olsson,colssongr@ezinearticles.com,Male,36987-1269,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,0.0,False,
605,Caspar,Revan,crevangs@linkedin.com,Male,10006-009,"[{2024-24-01,Telefonía,P-001,4000-03-31}",,False,0.0,True,Bronze
606,Nydia,Stanbro,nstanbrogt@tinyurl.com,Female,0781-3132,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,,False,
607,Tina,Tice,,,51811-362,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,True,0.0,True,Silver
608,Joann,Baudesson,jbaudessongv@wordpress.org,,64720-139,"[{2024-24-01,Telefonía,P-001,4000-03-31}",,False,0.0,True,Bronze
609,Lydia,Matzke,lmatzkegw@symantec.com,Female,0781-3206,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,0.0,False,
610,Augustine,Pencot,,Female,68169-0129,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",75281.0,False,1.0,True,Silver
611,Violante,Rubenchik,vrubenchikgy@feedburner.com,,0019-9888,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,0.0,False,
612,Trey,Savine,tsavinegz@github.io,,67046-156,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,0.0,False,
613,Gannie,MacFarland,gmacfarlandh0@google.co.jp,,43857-0054,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,0.0,False,
614,Anderea,Harken,,Non-binary,60505-3527,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,1.0,False,
615,Bellina,Stoddard,bstoddardh2@jugem.jp,Female,53104-0111,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,0.0,False,
616,Clari,McGlade,cmcgladeh3@naver.com,Female,64725-0624,"[{2024-24-01,Telefonía,P-001,4000-03-31}",,True,1.0,True,Bronze
617,Audie,Steane,asteaneh4@guardian.co.uk,,64942-1309,"[{2024-24-01,Telefonía,P-001,4000-03-31}",,True,1.0,True,Bronze
618,Neal,Bertomier,nbertomierh5@spiegel.de,,59663-140,"[{2023-04-01,Telefonía,P-001,2025-03-31}",85921.0,False,1.0,False,
619,Gordan,Forsdyke,,,37012-588,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,0.0,False,
620,Sonnie,Bambridge,sbambridgeh7@163.com,,61715-064,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,1.0,False,
621,Leon,O'Sesnane,losesnaneh8@twitter.com,,55566-5060,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,1.0,False,
622,Mariska,Arling,marlingh9@cafepress.com,,51672-2003,"[{2024-24-01,Telefonía,P-001,4000-03-31}",,False,0.0,True,Bronze
623,Mose,Kitt,mkittha@about.me,,50988-290,"[{2023-04-01,Telefonía,P-001,2025-03-31}",70987.0,False,0.0,False,
624,Tuckie,Tregenna,ttregennahb@wordpress.org,Male,14783-201,"[{2023-04-01,Telefonía,P-001,2025-03-31}",94947.0,False,0.0,False,
625,Corena,Jennins,cjenninshc@mediafire.com,Female,48951-8250,"[{2024-24-01,Telefonía,P-001,4000-03-31}",,False,1.0,True,Bronze
626,Court,Yurukhin,,Male,0172-4097,"[{2023-04-01,Telefonía,P-001,2025-03-31}",30584.0,False,0.0,False,
627,Ambros,Sigward,,,0023-9211,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",62663.0,True,0.0,True,Gold
628,Kara-lynn,Keggin,kkegginhf@odnoklassniki.ru,Female,37000-686,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,1.0,False,
629,Gawain,Brinson,,,48951-4065,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,1.0,False,
630,Kinnie,McKearnen,kmckearnenhh@who.int,,13630-0045,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,False,1.0,True,Diamond
631,Frazier,Redhead,fredheadhi@nsw.gov.au,,36987-1865,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,True,0.0,True,Platinum
632,Chas,Rishworth,crishworthhj@arizona.edu,,49288-0281,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,0.0,False,
633,Ariel,Edgeley,aedgeleyhk@virginia.edu,Male,53208-494,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,0.0,False,
634,Neils,Pulteneye,npulteneyehl@multiply.com,Agender,55239-001,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,True,0.0,True,Gold
635,Turner,Cardillo,tcardillohm@deviantart.com,,0409-7714,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,1.0,False,
636,Shanta,Boman,sbomanhn@photobucket.com,Female,35573-200,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,1.0,False,
637,Melamie,Legging,mleggingho@google.ca,,55566-7185,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,True,,True,Platinum
638,Frederich,Lamers,,Male,43063-290,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,1.0,False,
639,Adrianna,McNirlan,,,55346-0411,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,False,0.0,True,Gold
640,Ilise,Rowlatt,irowlatthr@dropbox.com,,49288-0255,"[{2023-04-01,Telefonía,P-001,2025-03-31}",34595.0,False,1.0,False,
641,Melvyn,Revie,mreviehs@blogs.com,,21130-036,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,1.0,False,
642,Celesta,Hoovart,choovartht@census.gov,,54868-5243,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,,False,
643,Cozmo,Hardan,,Male,55154-1583,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",25570.0,True,0.0,True,Diamond
644,Cordelia,Peyntue,cpeyntuehv@amazon.de,,50353-102,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,False,1.0,True,Gold
645,Johnathon,Opy,jopyhw@zimbio.com,Male,49288-0030,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,1.0,False,
646,Arnie,Perel,aperelhx@wiley.com,,0942-6461,"[{2024-24-01,Telefonía,P-001,4000-03-31}",,True,0.0,True,Bronze
647,Dell,Deans,ddeanshy@bbc.co.uk,,65643-166,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,True,1.0,True,Gold
648,Jilleen,Greguoli,,,67296-0560,"[{2023-04-01,Telefonía,P-001,2025-03-31}",66539.0,True,0.0,False,
649,Jarad,Whardley,jwhardleyi0@marriott.com,,36987-1036,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",68380.0,False,,True,Gold
650,Woodman,Mullord,wmullordi1@prlog.org,Male,64942-1331,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,True,1.0,True,Silver
651,Daryle,McKean,dmckeani2@myspace.com,,66116-444,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",67667.0,True,0.0,True,Gold
652,Bertie,Spencer,bspenceri3@domainmarket.com,Agender,55714-4531,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,False,0.0,True,Gold
653,Dolli,Penkman,dpenkmani4@amazon.co.uk,,30014-104,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,1.0,False,
654,Marsha,Greswell,mgreswelli5@gizmodo.com,,55312-839,"[{2023-04-01,Telefonía,P-001,2025-03-31}",30336.0,True,0.0,False,
655,Sherm,Koche,skochei6@google.com.br,Male,63868-097,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,1.0,False,
656,Nara,Yushankin,nyushankini7@stanford.edu,,68828-101,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,1.0,False,
657,Dredi,Eakeley,deakeleyi8@redcross.org,,36800-461,"[{2024-24-01,Telefonía,P-001,4000-03-31}",65966.0,True,1.0,True,Bronze
658,Brittany,Landeaux,blandeauxi9@bravesites.com,,53270-3100,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,1.0,False,
659,Norrie,Snalom,nsnalomia@fc2.com,,55154-2888,"[{2024-24-01,Telefonía,P-001,4000-03-31}",,False,1.0,True,Bronze
660,Evita,McLaverty,,,64725-1021,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,1.0,False,
661,Stuart,Tersay,,,0615-5537,"[{2023-04-01,Telefonía,P-001,2025-03-31}",36252.0,False,1.0,False,
662,Hyman,Pikesley,hpikesleyid@mit.edu,Male,58118-2279,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,False,1.0,True,Silver
663,Alaster,Conquest,aconquestie@ftc.gov,Male,68151-5652,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,0.0,False,
664,Morna,Scogin,,,10202-490,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,1.0,False,
665,Gilberto,Popplestone,gpopplestoneig@simplemachines.org,,57691-226,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,0.0,False,
666,Sean,Timmis,stimmisih@icq.com,,36987-1076,"[{2024-24-01,Telefonía,P-001,4000-03-31}",73629.0,False,0.0,True,Bronze
667,Galen,Hay,ghayii@naver.com,,60512-6478,"[{2023-04-01,Telefonía,P-001,2025-03-31}",37461.0,False,1.0,False,
668,Karrah,Cawthera,,Female,62670-4404,"[{2023-04-01,Telefonía,P-001,2025-03-31}",82471.0,False,0.0,False,
669,Worden,Berrane,wberraneik@taobao.com,,64679-992,"[{2023-04-01,Telefonía,P-001,2025-03-31}",35215.0,False,0.0,False,
670,Shannah,Brickner,sbrickneril@weather.com,,55154-5035,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,1.0,False,
671,Tadd,Creus,tcreusim@umich.edu,Genderfluid,61601-1122,"[{2024-24-01,Telefonía,P-001,4000-03-31}",58450.0,False,1.0,True,Bronze
672,Marya,Lashmar,mlashmarin@ucoz.ru,Female,0603-1008,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,1.0,False,
673,Zachery,Ronisch,zronischio@apache.org,Male,52959-596,"[{2023-04-01,Telefonía,P-001,2025-03-31}",41301.0,False,1.0,False,
674,Guntar,Farreil,gfarreilip@tinypic.com,Genderfluid,0168-0332,"[{2024-24-01,Telefonía,P-001,4000-03-31}",,False,0.0,True,Bronze
675,Venus,Pardue,vpardueiq@furl.net,,64092-113,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",52434.0,True,1.0,True,Gold
676,Sara-ann,Boomes,,Female,64117-257,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",88979.0,False,0.0,True,Gold
677,Atalanta,Worboys,,,58118-0658,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,True,0.0,True,Gold
678,Early,Allon,eallonit@thetimes.co.uk,Male,52125-642,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,False,1.0,True,Gold
679,Leupold,Reidie,lreidieiu@huffingtonpost.com,,65162-522,"[{2024-24-01,Telefonía,P-001,4000-03-31}",53557.0,True,1.0,True,Bronze
680,Aurelie,Keeler,akeeleriv@blogs.com,Female,50436-9946,"[{2024-24-01,Telefonía,P-001,4000-03-31}",49250.0,False,1.0,True,Bronze
681,Aldridge,Bordiss,abordissiw@admin.ch,Genderfluid,0517-7610,"[{2023-04-01,Telefonía,P-001,2025-03-31}",51541.0,True,0.0,False,
682,Janek,Veque,jvequeix@forbes.com,,43857-0156,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",86427.0,True,0.0,True,Diamond
683,Noelle,Springer,nspringeriy@dagondesign.com,,0179-0095,"[{2024-24-01,Telefonía,P-001,4000-03-31}",,False,1.0,True,Bronze
684,Gladi,Reynish,,Female,51514-0325,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,True,0.0,True,Silver
685,Normand,Fairburne,nfairburnej0@amazon.co.jp,,51079-991,"[{2023-04-01,Telefonía,P-001,2025-03-31}",69870.0,False,1.0,False,
686,Ag,Camble,acamblej1@sphinn.com,Female,13537-516,"[{2024-24-01,Telefonía,P-001,4000-03-31}",31921.0,True,1.0,True,Bronze
687,Farrell,Dahlgren,,Male,55316-906,"[{2024-24-01,Telefonía,P-001,4000-03-31}",79686.0,True,0.0,True,Bronze
688,Vikky,Brummell,vbrummellj3@etsy.com,Female,98132-184,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",50901.0,False,0.0,True,Gold
689,Modestia,Sutehall,,,62175-154,"[{2024-24-01,Telefonía,P-001,4000-03-31}",52958.0,True,0.0,True,Bronze
690,Iggy,Rowcliffe,irowcliffej5@elegantthemes.com,Male,0378-0199,"[{2024-24-01,Telefonía,P-001,4000-03-31}",77454.0,True,0.0,True,Bronze
691,Dorrie,Straine,dstrainej6@soup.io,,66949-607,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,0.0,False,
692,Benjie,Rolingson,brolingsonj7@nhs.uk,Male,54868-6083,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,1.0,False,
693,Illa,Costar,icostarj8@weebly.com,,51660-905,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,1.0,False,
694,Merrilee,Portchmouth,mportchmouthj9@prnewswire.com,,0268-3055,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,0.0,False,
695,Greta,Carrodus,gcarrodusja@cdbaby.com,Female,49349-842,"[{2024-24-01,Telefonía,P-001,4000-03-31}",,True,0.0,True,Bronze
696,Valeda,Gabbitus,,,68599-2306,"[{2024-24-01,Telefonía,P-001,4000-03-31}",,False,0.0,True,Bronze
697,Ramsay,Bocke,rbockejc@auda.org.au,,63941-281,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",36469.0,True,0.0,True,Platinum
698,Milka,Lawes,mlawesjd@nifty.com,,0378-1110,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,False,0.0,True,Gold
699,Iorgo,Elbourne,ielbourneje@friendfeed.com,Male,54575-406,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,0.0,False,
700,Mariam,Fison,mfisonjf@fc2.com,Female,55111-720,"[{2024-24-01,Telefonía,P-001,4000-03-31}",,True,0.0,True,Bronze
701,Giuseppe,Napolitano,gnapolitanojg@statcounter.com,Male,55154-9657,"[{2024-24-01,Telefonía,P-001,4000-03-31}",,True,0.0,True,Bronze
702,Ginny,Perse,gpersejh@ow.ly,Female,61941-1002,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,1.0,False,
703,Roy,Brodhead,rbrodheadji@wunderground.com,,17478-327,"[{2024-24-01,Telefonía,P-001,4000-03-31}",63903.0,True,1.0,True,Bronze
704,Teddi,Christene,,,75936-117,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,1.0,False,
705,Fernande,Bard,fbardjk@smugmug.com,,28107-006,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,0.0,False,
706,Levi,Scurfield,lscurfieldjl@shop-pro.jp,,0268-1082,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,1.0,False,
707,Jeremie,Ringe,jringejm@patch.com,Male,0185-5368,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,False,1.0,True,Silver
708,Yulma,Rea,,,76405-010,"[{2024-24-01,Telefonía,P-001,4000-03-31}",,True,0.0,True,Bronze
709,Deedee,Wichard,dwichardjo@ebay.co.uk,Female,52959-534,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,1.0,False,
710,Creighton,Searles,,Male,58668-6150,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,1.0,False,
711,Roscoe,Luciano,,Male,0093-5861,"[{2024-24-01,Telefonía,P-001,4000-03-31}",84144.0,True,1.0,True,Bronze
712,Quintina,Stollsteimer,qstollsteimerjr@cocolog-nifty.com,Female,59115-057,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,0.0,False,
713,Phoebe,Pinniger,ppinnigerjs@a8.net,,0430-0540,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",28102.0,True,0.0,True,Gold
714,Simonne,Yakubovich,syakubovichjt@state.tx.us,,66490-690,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,False,1.0,True,Gold
715,Ileane,Spat,ispatju@seesaa.net,Female,65121-003,"[{2024-24-01,Telefonía,P-001,4000-03-31}",91834.0,False,0.0,True,Bronze
716,Helena,Yezafovich,hyezafovichjv@cdbaby.com,,49884-321,"[{2024-24-01,Telefonía,P-001,4000-03-31}",,False,1.0,True,Bronze
717,Fields,McLice,fmclicejw@time.com,,68391-267,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,1.0,False,
718,Shaine,Fairbrass,sfairbrassjx@shop-pro.jp,Female,24385-039,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,1.0,False,
719,Bernetta,Dudhill,bdudhilljy@paypal.com,,55312-020,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",,False,0.0,True,Gold
720,Mozes,Labuschagne,mlabuschagnejz@hibu.com,,42254-118,"[{2024-24-01,Telefonía,P-001,4000-03-31}",,True,0.0,True,Bronze
721,Janifer,Mc Gorley,jmcgorleyk0@over-blog.com,,54868-2762,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,False,1.0,False,
722,Samaria,Cupitt,scupittk1@apache.org,Genderqueer,62742-4049,"[{2023-04-01,Telefonía,P-001,2025-03-31}",,True,1.0,False,
723,Rudd,Trueman,,,54868-3550,"[{2023-04-01,Telefonía,P-001,2024-03-31},{2023-06-01,Fibra,P-002,2025-03-31},{2023-09-11,TV,P-003,4000-03-31},{2023-04-01,Segunda línea - Telefonía,P-004,2027-03-31},{2023-09-01,Pack Fútbol,P-005,2030-03-31},{2023-06-01,Segunda línea - Fibra,P-006,2030-03-31}]",44575.0,True,1.0,True,Gold
